034 017 017 Cl 8398.970
034 018 016 Ar 8197.672
035 012 023 Mg 7356.233
035 013 022 Al 7787.124
035 014 021 Si 8169.563
035 015 020 P 8446.249
035 016 019 S 8537.850
035 017 018 Cl 8520.278
035 018 017 Ar 8327.461
035 019 016 K 7965.840
036 012 024 Mg 7244.419
036 013 023 Al 7623.515
036 014 022 Si 8112.519
036 015 021 P 8307.868
036 016 020 S 8575.389
036 017 019 Cl 8521.931
036 018 018 Ar 8519.909
036 019 017 K 8142.219
036 020 016 Ca 7815.879
037 012 025 Mg 7055.111
037 013 024 Al 7531.315
037 014 023 Si 7952.903
037 015 022 P 8267.555
037 016 021 S 8459.935
037 017 020 Cl 8570.281
037 018 019 Ar 8527.139
037 019 018 K 8339.847
037 020 017 Ca 8003.456
038 013 025 Al 7377.097
038 014 024 Si 7892.829
038 015 023 P 8147.274
038 016 022 S 8448.782
038 017 021 Cl 8505.481
038 018 020 Ar 8614.280
038 019 019 K 8438.058
038 020 018 Ca 8240.043
039 014 025 Si 7730.979
039 015 024 P 8097.969
039 016 023 S 8344.269
039 017 022 Cl 8494.402
039 018 021 Ar 8562.598
039 019 020 K 8557.025
039 020 019 Ca 8369.670
039 021 018 Sc 8013.456
040 014 026 Si 7661.754
040 015 025 P 7980.796
040 016 024 S 8329.325
040 017 023 Cl 8427.765
040 018 022 Ar 8595.259
040 019 021 K 8538.090
040 020 020 Ca 8551.303
040 021 019 Sc 8173.669
040 022 018 Ti 7862.286
041 014 027 Si 7508.573
041 015 026 P 7906.551
041 016 025 S 8229.635
041 017 024 Cl 8412.959
041 018 023 Ar 8534.372
041 019 022 K 8576.072
041 020 021 Ca 8546.706
041 021 020 Sc 8369.198
041 022 019 Ti 8034.388
042 015 027 P 7767.866
042 016 026 S 8193.227
042 017 025 Cl 8345.886
042 018 024 Ar 8555.613
042 019 023 K 8551.256
042 020 022 Ca 8616.563
042 021 021 Sc 8444.933
042 022 020 Ti 8259.247
043 015 028 P 7689.572
043 016 027 S 8063.827
043 017 026 Cl 8323.866
043 018 025 Ar 8488.237
043 019 024 K 8576.220
043 020 023 Ca 8600.663
043 021 022 Sc 8530.825
043 022 021 Ti 8352.932
043 023 020 V 8069.512
044 016 028 S 7996.015
044 017 027 Cl 8232.332
044 018 026 Ar 8493.840
044 019 025 K 8546.701
044 020 024 Ca 8658.175
044 021 023 Sc 8557.379
